Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close,Average Price,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INFY,EQ,20-Apr-2016,1238.7,1244,1246.45,1225.8,1244,1243.6,1237.18,4036424,4993801014.85,139599,2555094,63.3
INFY,EQ,21-Apr-2016,1243.6,1251,1251,1218.1,1226.8,1226.3,1231.52,2720550,3350409728.55,97218,1626993,59.8
INFY,EQ,22-Apr-2016,1226.3,1226.3,1228.5,1207,1212.75,1211.25,1215.94,2571969,3127365364.55,96983,1634111,63.54
INFY,EQ,25-Apr-2016,1211.25,1212.05,1224.8,1201.1,1219.25,1215.85,1211.42,2682067,3249112707.55,91828,1673309,62.39
INFY,EQ,26-Apr-2016,1215.85,1215.45,1239.55,1208.6,1230.15,1232.15,1227.12,2923372,3587319456.6,91684,1829934,62.6
INFY,EQ,27-Apr-2016,1232.15,1229.2,1242.35,1228.55,1239.15,1240.15,1236.9,2243104,2774491729.15,110848,1582665,70.56
INFY,EQ,28-Apr-2016,1240.15,1231,1239.6,1207,1210,1209.15,1213.55,6082584,7381519426.4,136015,4311117,70.88
INFY,EQ,29-Apr-2016,1209.15,1211.45,1223.55,1205,1206.2,1208.1,1211.59,2518205,3051020531.8,103524,1689412,67.09
INFY,EQ,02-May-2016,1208.1,1210,1211.15,1196.15,1199.55,1201.05,1200.96,1807625,2170885250.55,50153,1152917,63.78
INFY,EQ,03-May-2016,1201.05,1202.75,1212.2,1171.8,1177.95,1177.8,1190.11,3412405,4061149572.25,132901,2158470,63.25
INFY,EQ,04-May-2016,1177.8,1181,1193,1170.65,1190,1188.85,1182.72,2906421,3437484343.55,106651,1940064,66.75
INFY,EQ,05-May-2016,1188.85,1195.15,1199,1181.1,1195.45,1192.45,1189.58,3151334,3748759043.2,137968,2090748,66.34
INFY,EQ,06-May-2016,1192.45,1189.8,1189.8,1177.05,1179,1181.5,1181.92,1298360,1534551847.4,54186,743792,57.29
INFY,EQ,09-May-2016,1181.5,1182,1201.55,1180.6,1199.85,1199.05,1192.94,2561839,3056124204.7,81316,1718212,67.07
INFY,EQ,10-May-2016,1199.05,1202.5,1216.65,1196.6,1211.95,1212.8,1206.66,1697852,2048735525.9,75786,1019801,60.06
INFY,EQ,11-May-2016,1212.8,1198.5,1214.7,1192.5,1204,1201.85,1203.69,1854944,2232783130.8,64272,1006994,54.29
INFY,EQ,12-May-2016,1201.85,1203.9,1213,1196.8,1210.8,1210,1205.68,1703466,2053842245.15,77725,1118347,65.65
INFY,EQ,13-May-2016,1210,1206,1210,1192.15,1208,1207.25,1202.44,2826032,3398141904.45,81828,2104685,74.47
INFY,EQ,16-May-2016,1207.25,1210.2,1223.65,1205,1212.8,1215,1214.69,2266939,2753623614.1,77520,1493929,65.9
INFY,EQ,17-May-2016,1215,1220,1225.75,1208.15,1213.55,1214.25,1219.27,1898147,2314345530.6,75775,1249282,65.82
INFY,EQ,18-May-2016,1214.25,1199,1214,1197.9,1212,1209.85,1204.37,2128298,2563260479.55,60053,1398184,65.69
INFY,EQ,19-May-2016,1209.85,1210.95,1216.15,1201,1201.15,1205.75,1208.41,1977200,2389258585.65,63251,1357458,68.66
INFY,EQ,20-May-2016,1205.75,1205,1219.5,1200,1200.9,1201.6,1209.24,1997274,2415192559.75,72124,1295982,64.89
INFY,EQ,23-May-2016,1201.6,1203.4,1205.15,1185,1188.2,1188,1191.44,2292973,2731935850.15,65785,1466912,63.97
INFY,EQ,24-May-2016,1188,1191.05,1191.75,1177.6,1190,1187.75,1184.79,1742530,2064534719.95,85326,1025191,58.83
INFY,EQ,25-May-2016,1187.75,1194.1,1213.1,1194.1,1209.15,1208.65,1208.82,1928698,2331455439.7,66033,1310424,67.94
INFY,EQ,26-May-2016,1208.65,1210.1,1239.8,1210.1,1237.9,1234.15,1227.35,3068218,3765768592.45,96613,2359311,76.9
INFY,EQ,27-May-2016,1234.15,1231.6,1259.5,1231.6,1245,1247.5,1249.54,3090382,3861555367.9,79330,2203990,71.32
INFY,EQ,30-May-2016,1247.5,1241.5,1272,1241.5,1267,1267.6,1267.25,2642850,3349159368.45,92600,1938752,73.36
INFY,EQ,31-May-2016,1267.6,1265,1266.75,1239,1250.85,1248.65,1248.07,6891019,8600491438.55,125656,5308966,77.04
INFY,EQ,01-Jun-2016,1248.65,1246.05,1268.5,1246,1256,1258.2,1258.82,2420267,3046672700.2,72781,1589552,65.68
INFY,EQ,02-Jun-2016,1258.2,1255,1274.9,1254,1260.5,1261.55,1264.53,2526776,3195178702.85,105567,1657794,65.61
INFY,EQ,03-Jun-2016,1261.55,1260.05,1279.3,1260.05,1267,1266.9,1271.43,1999190,2541822477.3,70963,1395872,69.82
INFY,EQ,06-Jun-2016,1266.9,1264.9,1277,1261.1,1267.25,1266.75,1269.53,2112884,2682362140.85,77880,1515515,71.73
INFY,EQ,07-Jun-2016,1266.75,1267,1272.5,1255.1,1256,1257.4,1263.86,2846210,3597199328.75,74826,2314800,81.33
INFY,EQ,08-Jun-2016,1257.4,1263.95,1263.95,1235.35,1237,1238.1,1242.8,4370685,5431892699.45,113032,3499200,80.06
INFY,EQ,09-Jun-2016,1238.1,1226.25,1226.25,1180.05,1187,1185.5,1191.98,6370402,7593381453.55,169983,4372019,68.63
INFY,EQ,10-Jun-2016,1185.5,1175.4,1190,1170.1,1181,1180.6,1180.3,3191978,3767482480.75,112385,1832979,57.42
INFY,EQ,13-Jun-2016,1180.6,1176.8,1184.9,1166,1180,1180.9,1176.48,2643361,3109855382.85,92827,1839218,69.58
INFY,EQ,14-Jun-2016,1180.9,1182.4,1182.4,1167.25,1176,1175,1173.27,1470364,1725136289.95,76094,789615,53.7
INFY,EQ,15-Jun-2016,1175,1183.7,1192.65,1179.05,1189.55,1189.95,1184.11,3355786,3973610804.6,97170,2729841,81.35
INFY,EQ,16-Jun-2016,1189.95,1189.5,1189.5,1170.1,1186.3,1186,1179.61,2651282,3127477049.3,96066,1894154,71.44
INFY,EQ,17-Jun-2016,1186,1189,1192.75,1175.1,1179.45,1179.5,1179.51,4257541,5021828421.25,84979,3232375,75.92
INFY,EQ,20-Jun-2016,1179.5,1181,1211.8,1179.7,1207,1208.75,1199.39,3114783,3735847753.55,84105,2081632,66.83
INFY,EQ,21-Jun-2016,1208.75,1211.2,1214.8,1195.65,1206.5,1206.1,1204.61,2380862,2868013851.2,57770,1616360,67.89
INFY,EQ,22-Jun-2016,1206.1,1204,1211.95,1188.15,1197.35,1199.5,1199.49,1515629,1817988768.65,52549,1015538,67
INFY,EQ,23-Jun-2016,1199.5,1197.3,1214.85,1193.35,1210.75,1211.6,1203.62,1914313,2304105634.5,102672,1323086,69.12
INFY,EQ,24-Jun-2016,1211.6,1188,1199,1160,1191.2,1194.55,1187.02,3904174,4634322656.05,80878,2621701,67.15
INFY,EQ,27-Jun-2016,1194.55,1172.05,1183.2,1160,1165.05,1166.2,1170.54,2791889,3268027324.15,95815,1918370,68.71
INFY,EQ,28-Jun-2016,1166.2,1162.8,1172.5,1155.1,1158.95,1159.15,1161.08,3827987,4444586239.3,140277,2706114,70.69
INFY,EQ,29-Jun-2016,1159.15,1169,1179.9,1160.2,1177,1176.85,1169.63,2729575,3192594353.45,91172,1881552,68.93
INFY,EQ,30-Jun-2016,1176.85,1180.5,1184.5,1167.95,1171.9,1170.8,1173.73,4673112,5484981719,117143,3365862,72.03
